COTY,-0,5497,0,3377,-0,0144832244008714596949891068
COWN,-1,1200,0,5600,0,0323311546840958605664488017
CPA,-4,0782,4,0527,0,2911803921568627450980392157
CPB,-0,8541,0,8101,-0,0008187363834422657952069717
CPE,-0,5000,1,0000,0,0418518518518518518518518519
CPF,-0,4312,0,3696,0,0279529411764705882352941176
CPK,-1,5277,1,0023,0,0416623093681917211328976035
CPRT,-1,5150,0,5100,-0,0213507625272331154684095861
CPRX,-0,7100,0,3000,-0,0267755991285403050108932462
CPSI,-1,4474,2,9530,0,0744050108932461873638344227
CPT,-2,1403,1,4627,-0,0873294117647058823529411765
CR,-1,2971,1,0794,0,0586169934640522875816993464
CRAI,-0,6408,1,2040,-0,0142145969498910675381263617
CRAY,-2,8700,1,8800,-0,0394335511982570806100217865
CREE,-12,5500,9,5700,-0,0440348583877995642701525054
CRI,-6,0044,1,7826,-0,1067806100217864923747276688
CRL,-1,2400,1,1400,0,0822440087145969498910675381
CRM,-2,0200,2,5900,0,1730283224400871459694989107
CRMT,-1,4600,1,0600,-0,0311111111111111111111111111
CROX,-0,8650,1,2350,0,0056644880174291938997821351
CRR,-5,3781,26,7070,0,5133250544662309368191721133
CRS,-1,1509,1,4456,0,0611516339869281045751633987
CRUS,-3,3600,1,3700,-0,0287799564270152505446623094
CRVL,-1,4300,1,4100,0,131372549019607843137254902
CRY,-0,1949,0,8477,0,0894084967320261437908496732
CRZO,-1,7000,2,7000,0,1857908496732026143790849673
CSCO,-0,5617,0,4372,-0,0062433551198257080610021786
CSFL,-0,3368,0,4426,0,0260546840958605664488017429
CSGP,-6,3100,4,6700,0,1758387799564270152505446623
CSGS,-0,5684,0,9022,0,0837692810457516339869281046
CSII,-0,9600,4,0200,0,2125272331154684095860566449
CSL,-1,4927,1,6429,0,0855553376906318082788671024
CSOD,-3,2400,6,1100,-0,1241612200435729847494553377
CSTE,-2,0729,2,9293,0,1210241830065359477124183007
CSU,-2,6000,0,8800,-0,0212854030501089324618736383
CSV,-0,5116,0,5598,0,01099586056644880174291939
CSX,-0,4704,0,5518,0,0134056644880174291938997821
CTAS,-0,6786,0,8271,0,093857516339869281045751634
CTB,-3,5666,2,2303,-0,1687187363834422657952069717
CTBI,-0,9690,1,0931,0,0960984749455337690631808279
CTIC,-1,8000,3,6000,0,1239651416122004357298474946
CTL,-1,3685,0,7566,-0,0149607843137254901960784314
CTO,-0,9579,0,6123,-0,0631209150326797385620915033
CTRL,-1,3900,1,1500,-0,0441176470588235294117647059
CTRN,-0,4982,0,7473,-0,0506037037037037037037037037
CTS,-0,4622,1,0304,0,0869115468409586056644880174
CTSH,-1,1387,2,2922,0,1366827886710239651416122004
CTWS,-0,8027,0,6351,0,0505978213507625272331154684
CTXS,-6,2991,2,1660,-0,2952302832244008714596949891
CUB,-1,6152,1,2163,0,0237359477124183006535947712
CUBE,-0,5981,0,4699,-0,0044259259259259259259259259
CUBI,-0,6727,0,4091,-0,0124135076252723311546840959
CULP,-0,4692,0,4514,0,0088668845315904139433551198
CUTR,-1,2200,0,6900,-0,0178867102396514161220043573
CUZ,-0,2288,0,2634,0,0049806100217864923747276688
CVA,-1,9220,0,4595,-0,0640444444444444444444444444
CVBF,-0,2904,0,4137,0,0336660130718954248366013072
CVCO,-2,9200,2,8500,-0,0157080610021786492374727669
CVCY,-0,6281,0,7020,0,0066769063180827886710239651
CVG,-0,3178,0,4860,0,0338429193899782135076252723
CVGI,-0,5600,0,5000,-0,0303703703703703703703703704
CVGW,-0,8015,0,9858,-0,0060544662309368191721132898
CVI,-1,7286,1,2217,-0,0435294117647058823529411765
CVLT,-6,0400,2,3000,-0,2105010893246187363834422658
CVLY,-0,6482,0,6704,0,0675672768878718535469107551
CVS,-1,1527,1,1298,0,077637037037037037037037037
CVTI,-0,4100,0,4200,0,0141176470588235294117647059
CVX,-2,1157,2,2059,-0,0809257080610021786492374728
CW,-0,9500,1,8612,0,1157276688453159041394335512
CWCO,-2,4397,0,7541,-0,0324503267973856209150326797
CWST,-0,2300,0,2000,0,0017864923747276688453159041
CWT,-0,3807,0,9384,0,0736309368191721132897603486
CXO,-5,3100,5,6200,0,1630936819172113289760348584
CXW,-0,5952,0,9179,0,0314078431372549019607843137
CY,-1,3979,0,2572,-0,0402200435729847494553376906
CYH,-2,0400,1,4000,0,0444880174291938997821350763
CYRX,-0,5376,0,8400,-0,0016941176470588235294117647
CYTK,-0,3400,0,7300,-0,046601307189542483660130719
CZNC,-0,6752,0,6037,0,0189522875816993464052287582
CZR,-2,5400,1,1300,-0,1352505446623093681917211329
D,-0,7761,1,3540,0,1002559912854030501089324619
DAKT,-0,2181,0,2936,0,0240311546840958605664488017
DAL,-0,5748,0,7434,0,1018337690631808278867102397
DAN,-3,1497,0,6093,-0,0648836601307189542483660131
DAR,-0,8000,1,1900,0,022505446623093681917211329
DATA,-3,2900,4,0000,-0,1664270152505446623093681917
DBD,-0,6871,0,5306,0,0160732026143790849673202614
DCI,-0,7249,0,8350,0,0321464052287581699346405229
DCO,-5,6800,3,0300,-0,0517429193899782135076252723
DCOM,-0,4424,0,3862,-0,0019677559912854030501089325
DDD,-2,4800,5,7000,0,6465141612200435729847494553
DDR,-0,4770,0,4967,0,0123991285403050108932461874
DDS,-1,8358,5,4485,0,1772838779956427015250544662
DE,-1,1317,0,7383,-0,0071396514161220043572984749
DECK,-4,7800,11,8900,0,3770806100217864923747276688
DEI,-0,4386,0,6491,0,0071912854030501089324618736
DENN,-0,2500,0,2150,0,0157952069716775599128540305
DF,-1,3540,0,6546,-0,0289315904139433551198257081
DFRG,-0,6900,0,8000,0,0150718954248366013071895425
DFS,-1,7640,2,0550,-0,0156361655773420479302832244
DG,-1,5558,1,3840,0,0453960784313725490196078431
DGICA,-0,4558,0,7369,0,0510995642701525054466230937
DGII,-0,3400,0,3800,0,0141612200435729847494553377
DGX,-2,7595,1,0076,0,032752069716775599128540305
DHI,-0,7703,1,3124,-0,0194139433551198257080610022
DHIL,-2,5113,2,9974,0,109561655773420479302832244
DHR,-0,8624,2,3293,0,0599302832244008714596949891
DHT,-0,1812,0,2944,0,025027450980392156862745098
DIN,-1,6816,6,7662,0,2920026143790849673202614379
DIOD,-1,7900,0,8500,-0,1163398692810457516339869281
DIS,-1,7156,1,8454,0,0376997821350762527233115468
DISCA,-1,5400,4,5010,0,1592156862745098039215686275
DISCK,-1,5200,4,5500,0,1562309368191721132897603486
DISH,-1,6400,2,8500,0,101132897603485838779956427
DJCO,-4,8000,6,6300,0,2696514161220043572984749455
DK,-0,8025,1,6661,0,0712254901960784313725490196
DKS,-1,1599,1,7073,0,0970570806100217864923747277
DLB,-0,6988,1,1678,0,0451098039215686274509803922
DLR,-7,0973,2,0747,-0,1604056644880174291938997821
DLTR,-0,9900,1,9900,0,0846187363834422657952069717
DLX,-1,0900,1,3534,0,1406856209150326797385620915
DMRC,-0,7845,0,8003,-0,0526989106753812636165577342
DNB,-3,6748,2,9748,0,1162960784313725490196078431
DNKN,-1,1990,1,3064,0,0462851851851851851851851852
DNR,-1,0935,0,7131,0,005071241830065359477124183
DO,-2,0336,1,5588,-0,0508699346405228758169934641
DOC,-0,2938,0,2552,0,0114967320261437908496732026
DOOR,-1,6750,1,7300,-0,0188888888888888888888888889
DORM,-1,7800,1,5900,-0,0765577342047930283224400871
DOV,-1,3095,1,6495,0,0456152505446623093681917211
DOX,-0,5912,1,1542,0,0738906318082788671023965142
DPZ,-3,7427,1,6676,0,0592618736383442265795206972
DRE,-0,3257,0,5538,0,0086660130718954248366013072
DRH,-0,2044,0,3244,0,0226886710239651416122004357
DRI,-2,9582,2,7984,0,0785971677559912854030501089
DRQ,-6,6000,5,5200,0,0047930283224400871459694989
DRRX,-0,1000,0,1600,0,0033551198257080610021786492
DSW,-0,9700,0,9613,0,0848398692810457516339869281
DTE,-0,9520,1,6680,0,0461050108932461873638344227
DUK,-0,7414,1,5393,0,1111468409586056644880174292
DVA,-1,5000,2,4900,0,0365577342047930283224400871
DVAX,-0,9500,0,9000,0,0220043572984749455337690632
DVN,-2,2372,1,9751,0,0507956427015250544662309368
DWSN,-1,7143,1,2857,-0,0715816993464052287581699346
DX,-0,2789,0,1316,0,0007906318082788671023965142
DXCM,-1,9600,5,9900,0,1736165577342047930283224401
DXPE,-2,5400,9,0600,0,4915250544662309368191721133
DY,-1,0400,0,9300,0,0468627450980392156862745098
DZSI,-1,2950,4,0000,0,0654684095860566448801742919
EA,-1,1800,1,8700,-0,0162091503267973856209150327
EAT,-1,3114,1,0074,0,0826477124183006535947712418
EBAY,-0,9007,1,0227,-0,0073276688453159041394335512
EBF,-0,2817,0,3578,0,0016962962962962962962962963
EBIX,-0,6792,0,8323,0,0678461873638344226579520697
EBS,-0,6233,2,2289,0,040467102396514161220043573
EBSB,-0,3341,0,5131,0,0316132897603485838779956427
EBTC,-0,7846,1,0732,-0,0171087145969498910675381264
ECHO,-1,8900,0,7400,-0,0339433551198257080610021786
ECL,-1,9600,3,9957,0,2070947712418300653594771242
ECOL,-1,0404,4,0221,0,1416394335511982570806100218
ECOM,-3,0600,4,5400,0,0815250544662309368191721133
ECPG,-1,6600,1,5300,0,0784531590413943355119825708
ECYT,-3,2800,2,3600,-0,1116122004357298474945533769
ED,-0,5537,1,4089,0,0528313725490196078431372549
EDR,-0,4673,0,5974,-0,0180806100217864923747276688
EE,-0,4860,0,8938,0,0469860566448801742919389978
EEFT,-1,8800,3,2600,0,1508061002178649237472766885
EFII,-0,5500,1,9600,0,1735511982570806100217864924
EFSC,-0,3028,1,0126,0,045113725490196078431372549
EFX,-0,9471,2,2787,0,1083204793028322440087145969
EGAN,-1,3800,1,4200,-0,0140305010893246187363834423
EGBN,-1,2500,1,2200,0,0345751633986928104575163399
EGHT,-0,7800,0,9600,-0,0011111111111111111111111111
EGL,-1,3288,1,5961,-0,0345779956427015250544662309
EGLE,-15,4000,33,2000,-0,1664488017429193899782135076
EGN,-4,7952,3,0019,0,0919710239651416122004357298
EGOV,-1,0067,1,7070,0,0582529411764705882352941176
EGP,-1,0570,1,6319,0,0560910675381263616557734205
EHC,-0,8671,0,7497,0,0324320261437908496732026144
EHTH,-2,9150,5,3700,0,386361655773420479302832244
EIG,-1,1818,0,9942,0,0606518518518518518518518519
EIX,-0,6531,1,2794,0,0736509803921568627450980392
EL,-1,3434,2,2077,0,0357760348583877995642701525
ELGX,-0,5500,1,0000,0,0374074074074074074074074074
ELLI,-4,8700,3,3400,-0,077734204793028322440087146
ELS,-0,9390,1,1073,0,0311352941176470588235294118
ELY,-0,1863,1,4123,0,0244204793028322440087145969
EMCI,-1,0721,0,7797,0,0479618736383442265795206972
EME,-2,1184,1,8269,-0,0433856209150326797385620915
EML,-0,5381,0,4574,0,0153352941176470588235294118
EMN,-3,7872,2,0544,0,0653856209150326797385620915
EMR,-1,3482,1,5359,0,0515368191721132897603485839
ENDP,-1,0400,12,5800,0,4831154684095860566448801743
ENPH,-0,8250,0,5900,-0,0058387799564270152505446623
ENS,-1,3219,2,3015,0,2992485838779956427015250545
ENSG,-0,5894,0,9613,0,0265357298474945533769063181
ENTA,-1,4100,2,3300,0,0299564270152505446623093682
ENTG,-0,3857,0,1884,0,0111368191721132897603485839
ENV,-2,7200,4,4200,0,1293464052287581699346405229
ENZ,-0,1100,0,1200,-0,0040305010893246187363834423
EOG,-3,2456,2,1669,0,0413213507625272331154684096
EPAM,-1,4100,1,7300,0,0450980392156862745098039216
EPAY,-0,8400,3,2800,0,1235729847494553376906318083
EPC,-2,0229,2,3828,0,1969816993464052287581699346
EPM,-0,3059,0,4796,0,0132553376906318082788671024
EPR,-0,7678,1,2488,0,0345193899782135076252723312
EPZM,-2,9900,2,4000,-0,0237254901960784313725490196
EQC,-0,9889,0,7833,-0,0118189542483660130718954248
EQIX,-7,6788,4,6175,-0,3283102396514161220043572985
EQR,-1,2657,1,4093,-0,0492483660130718954248366013
EQT,-1,9430,2,3197,-0,1091662309368191721132897603
ERA,-1,2900,1,1400,0,1258605664488017429193899782
ERIE,-1,6751,1,9843,-0,078572549019607843137254902
ERII,-0,8500,0,9000,-0,0324400871459694989106753813
ES,-0,5436,1,2209,0,037186274509803921568627451
ESCA,-0,5007,0,2291,0,0094886710239651416122004357
ESE,-0,8109,0,7916,0,058880827886710239651416122
ESGR,-4,9600,3,0800,-0,0879956427015250544662309368
ESIO,-1,8844,0,3807,-0,0458193899782135076252723312
ESL,-2,3700,1,8300,-0,0334640522875816993464052288
ESND,-0,5299,1,0685,0,0589522875816993464052287582
ESPR,-1,0300,0,9400,-0,0727015250544662309368191721
ESRX,-3,0600,1,6900,-0,0018954248366013071895424837
ESS,-3,2775,5,0977,0,2122474945533769063180827887
ESSA,-0,3092,0,3710,0,0042176470588235294117647059
ESTE,-0,4900,1,9902,0,0588787185354691075514874142
ESXB,-0,1000,0,1100,0,0026799564270152505446623094
ETFC,-0,5700,0,8900,0,0175381263616557734204793028
ETH,-0,9995,0,9817,0,039724618736383442265795207
ETM,-0,2994,0,4083,0,0198174291938997821350762527
ETN,-1,7091,2,6700,0,0796455337690631808278867102
ETR,-1,6280,1,4850,-0,0012444444444444444444444444
EV,-0,8486,0,9849,0,0480272331154684095860566449
EVBN,-0,4927,0,8182,0,0458441975308641975308641975
EVC,-0,2908,0,3789,0,0235782135076252723311546841
EVI,-0,3268,0,3579,0,0336557734204793028322440087
EVR,-1,6255,4,0004,0,0453838779956427015250544662
EVRI,-0,2300,0,2600,0,0266666666666666666666666667
EVTC,-1,1411,0,8855,-0,0169847494553376906318082789
EW,-1,9100,0,8400,-0,0940740740740740740740740741
EWBC,-0,6238,1,1375,0,0911
EXAS,-1,2700,0,6600,-0,0276906318082788671023965142
EXC,-0,6390,0,6307,-0,0372244008714596949891067538
EXEL,-0,3000,0,2650,-0,0040087145969498910675381264
EXLS,-5,7150,0,9400,-0,1047494553376906318082788671
EXP,-2,1588,3,2333,0,1375294117647058823529411765
EXPD,-2,6790,2,0093,-0,0371065359477124183006535948
EXPE,-3,0817,8,6184,0,205565795206971677559912854
EXPO,-0,4650,0,5989,0,0336991285403050108932461874
EXPR,-0,8700,0,8600,0,0577559912854030501089324619
EXR,-1,2044,1,5724,-0,0266806100217864923747276688
EXTR,-0,2800,0,9250,0,047276688453159041394335512
EZPW,-2,2400,0,6200,-0,1422004357298474945533769063
F,-0,2819,0,2975,-0,00440413943355119825708061
FAF,-0,8563,0,6660,0,0655912854030501089324618736
FANG,-2,4253,4,8904,0,2022518518518518518518518519
FARM,-0,5500,0,8800,0,09819172113289760348583878
FARO,-2,0300,5,7000,0,3274727668845315904139433551
FAST,-2,7426,2,2016,-0,0780832244008714596949891068
FB,-3,3750,2,5600,0,1426797385620915032679738562
FBC,-0,5700,2,0400,0,094553376906318082788671024
FBHS,-1,5664,2,2175,-0,002857516339869281045751634
FBIO,-3,8600,0,7890,-0,1591285403050108932461873638
FBIZ,-0,4286,0,5781,0,0323359477124183006535947712
FBNC,-0,6573,0,9121,0,0138363834422657952069716776
FBNK,-0,3130,0,5799,0,0301692810457516339869281046
FBP,-0,3100,0,5900,-0,0118736383442265795206971678
FC,-0,6000,1,2300,0,0832461873638344226579520697
FCBC,-0,5004,0,5531,0,0366838779956427015250544662
FCCO,-0,2435,0,2254,-0,0077704805491990846681922197
FCEL,-0,7800,1,9200,0,0457516339869281045751633987
FCF,-0,1303,0,3647,0,0293376906318082788671023965
FCFS,-1,7192,1,8641,0,0775427015250544662309368192
FCN,-0,6800,1,6400,0,1675816993464052287581699346
FCNCA,-3,6217,10,6497,0,2986882352941176470588235294
FCX,-1,0703,1,2285,0,0726037037037037037037037037
FDEF,-0,5404,0,5179,0,003209586056644880174291939
FDP,-2,5718,0,4863,-0,0778163398692810457516339869
FDS,-2,5433,1,7332,-0,0172612200435729847494553377
FDX,-3,3346,5,3682,0,5794481481481481481481481481
FE,-1,8042,0,7883,-0,0089257080610021786492374728
FELE,-0,9964,1,2646,0,0312930283224400871459694989
FET,-2,0100,0,8900,0,0144008714596949891067538126
FF,-1,2054,0,6403,-0,0228228758169934640522875817
FFBC,-0,1797,0,5134,0,0128416122004357298474945534
FFG,-1,3354,0,9583,-0,0421668845315904139433551198
FFIC,-0,2937,0,5960,0,0365847494553376906318082789
FFIN,-0,7056,0,8568,0,053175381263616557734204793
FFIV,-4,4480,3,1620,-0,1605664488017429193899782135
FFNW,-0,3116,0,1833,0,0013196078431372549019607843
FHN,-0,3931,0,3565,-0,0053557734204793028322440087
FI,-3,5911,0,9310,-0,0508215686274509803921568627
FIBK,-0,6499,0,7289,0,0280812636165577342047930283
FICO,-2,6508,1,7539,0,1025411764705882352941176471
FII,-0,7008,0,6667,-0,0026294117647058823529411765
FIS,-0,9100,2,1636,0,0582875816993464052287581699
FISI,-0,6278,0,8084,0,078561655773420479302832244
FISV,-0,3950,0,5150,0,033042483660130718954248366
FITB,-0,3694,0,8278,0,0311782135076252723311546841
FIVE,-2,5100,1,9200,0,1032026143790849673202614379
FIX,-0,4946,0,7990,0,0876884531590413943355119826
FIZZ,-0,3923,0,3731,0,0384132897603485838779956427
FL,-0,6139,1,2097,0,0866159041394335511982570806
FLDM,-1,0000,6,1700,0,1904357298474945533769063181
FLIC,-0,4904,0,5873,0,0240026143790849673202614379
FLIR,-4,2738,0,7838,-0,055928758169934640522875817
FLNT,-1,0500,1,0000,-0,003813725490196078431372549
FLO,-2,3124,0,6595,0,0093106753812636165577342048
FLOW,-0,0700,0,2300,0,0098039215686274509803921569
FLR,-1,6590,2,0854,0,2403335511982570806100217865
FLS,-1,4074,7,1574,0,2079588235294117647058823529
FLT,-7,2400,8,1900,0,1838344226579520697167755991
FLWS,-0,5900,0,4000,-0,0076470588235294117647058824
FLXS,-1,1339,1,7740,0,1112699346405228758169934641
FMAO,-0,3294,0,4392,0,004262807017543859649122807
FMBI,-0,2386,0,7433,0,0444936819172113289760348584
FMC,-0,8537,1,2521,0,070632897603485838779956427
FMNB,-0,1107,0,1937,0,0013727668845315904139433551
FN,-0,5500,1,8900,0,1103485838779956427015250545
FNB,-0,3789,0,3873,0,005467102396514161220043573
FNHC,-0,4896,1,5299,0,067353376906318082788671024
FNLC,-0,4091,0,4500,0,0104923747276688453159041394
FNSR,-2,1800,1,4500,0,0010893246187363834422657952
FOE,-0,3700,1,7000,0,1109803921568627450980392157
FOLD,-0,1100,0,1000,-0,0127668845315904139433551198
FONR,-0,7700,1,2600,0,1349782135076252723311546841
FORM,-0,8600,0,2500,-0,0453594771241830065359477124
FORR,-1,1306,1,0668,0,1156296296296296296296296296
FOSL,-5,5600,4,1700,0,324313725490196078431372549
FOX,-1,0251,0,8827,0,0127405228758169934640522876
FOXA,-1,0635,0,9875,0,0206457516339869281045751634
FOXF,-1,2000,1,0400,-0,0169934640522875816993464052
FR,-0,5213,0,8924,0,0275710239651416122004357298
FRAN,-0,9550,0,8800,-0,0075816993464052287581699346
FRBK,-0,1200,0,1000,-0,0004357298474945533769063181
FRC,-0,8605,1,0254,0,0807045751633986928104575163
FRGI,-2,2400,2,7700,0,2649237472766884531590413943
FRME,-0,5704,0,6808,0,0561019607843137254901960784
FRO,-1,7835,1,8665,-0,0111172113289760348583877996
FRT,-1,4340,3,9786,0,1182516339869281045751633987
FSBW,-0,4620,0,2641,0,0013934939759036144578313253
FSFG,-0,6050,0,5677,-0,0066264018691588785046728972
FSLR,-3,0180,8,8340,0,5965838779956427015250544662
FSP,-0,2077,0,4607,0,0111376906318082788671023965
FSS,-0,5785,0,7185,0,0579357298474945533769063181
FSTR,-1,7053,1,5681,-0,0198775599128540305010893246
FTI,-4,8827,1,2575,-0,1522636165577342047930283224
FTK,-0,7600,0,6100,-0,0301525054466230936819172113
FTNT,-1,1900,1,1600,-0,0151633986928104575163398693
FTR,-1,2924,2,4546,0,1053211328976034858387799564
FUL,-0,8867,2,6979,0,2236965141612200435729847495
FULT,-0,1669,0,4041,0,0094681917211328976034858388
FUNC,-0,4557,0,5944,-0,0120228758169934640522875817
FWONA,-2,0659,3,3600,0,0807063180827886710239651416
FWRD,-0,8913,1,1379,0,0834468409586056644880174292
G,-1,7518,0,3346,-0,0379947712418300653594771242
GABC,-0,6442,0,6141,0,0498265795206971677559912854
GAIA,-0,5100,0,8900,0,0070806100217864923747276688
GATX,-1,1049,1,2101,0,1062204793028322440087145969
GBCI,-0,3908,0,8665,0,0858614379084967320261437908
GBL,-6,2640,3,7896,0,0741984749455337690631808279
GBLI,-0,8092,0,8289,0,0295679738562091503267973856
GBNK,-0,3248,0,6586,0,0321167755991285403050108932
GBX,-0,8570,2,9763,0,1617790849673202614379084967
GCAP,-0,7783,1,9285,-0,0067047930283224400871459695
GCBC,-0,8928,12,3715,0,3342605911330049261083743842
GCO,-1,4200,2,5600,0,1597603485838779956427015251
GD,-1,7576,2,8504,-0,0112135076252723311546840959
GDEN,-0,1568,0,1568,0,0002679738562091503267973856
GDOT,-1,8200,4,0000,-0,0222004357298474945533769063
GE,-0,3807,0,7360,0,0631967320261437908496732026
GEF,-0,7971,1,1874,0,0641877995642701525054466231
GEN,-0,1600,0,3400,0,0152723311546840958605664488
GENC,-0,1267,0,2200,0,0105285403050108932461873638
GEO,-0,4181,0,9236,0,0191296296296296296296296296
GERN,-0,6050,1,6100,0,0759912854030501089324618736
GES,-0,7437,1,2135,0,0660893246187363834422657952
GFF,-0,3491,0,3491,0,015257516339869281045751634
GFN,-0,3100,0,4500,0,0166230936819172113289760349
GGG,-0,6450,0,6058,0,0437690631808278867102396514
GHC,-12,5585,11,1479,1,1281281045751633986928104575
GHDX,-1,3700,3,3600,0,0226361655773420479302832244
GHL,-1,8765,1,5586,0,0100228758169934640522875817
GHM,-1,3591,1,3125,0,0339074074074074074074074074
GIII,-1,3200,1,7950,0,0674836601307189542483660131
GILD,-2,1925,3,5226,0,1112718954248366013071895425
GIS,-1,1109,0,7295,0,0291113289760348583877995643
GLDD,-0,2510,0,3110,0,0378649237472766884531590414
GLNG,-1,2101,1,0534,0,0093710239651416122004357298
GLOG,-0,3550,0,6424,0,021398692810457516339869281
GLRE,-0,7000,1,0700,0,0711111111111111111111111111
GLT,-2,6792,0,8451,0,0156915032679738562091503268
GLUU,-0,3900,0,4100,0,0253812636165577342047930283
GLW,-0,6775,1,9345,0,0508727668845315904139433551
GM,-0,7988,1,4659,0,0380943355119825708061002179
GME,-1,8780,1,4572,0,0919651416122004357298474946
GMED,-0,4800,1,3000,0,0413507625272331154684095861
GNC,-1,1781,2,1614,0,1362124183006535947712418301
GNMK,-0,3100,0,6900,0,0163180827886710239651416122
GNRC,-1,7200,5,5900,0,1711982570806100217864923747
GNTX,-0,2524,0,9643,0,0452505446623093681917211329
GNW,-0,4800,0,5600,0,0476034858387799564270152505
GOGO,-0,9500,5,4000,0,2888888888888888888888888889
GOOD,-0,1816,0,3430,0,021371241830065359477124183
GOOGL,-8,3133,61,3683,1,6928555555555555555555555556
GORO,-0,8115,0,3717,-0,0605004357298474945533769063
GOV,-0,2748,0,5495,0,0176880174291938997821350763
GPC,-1,8441,1,9833,0,0318559912854030501089324619
GPI,-3,7622,1,4955,-0,3102631808278867102396514161
GPK,-0,2860,0,3598,-0,009580827886710239651416122
GPN,-1,0463,2,8849,0,1448793028322440087145969499
GPOR,-2,8300,2,9820,-0,097734204793028322440087146
GPRE,-1,2171,0,7721,-0,0231289760348583877995642702
GPS,-2,3160,3,2162,-0,012401307189542483660130719
GPT,-0,9266,0,6620,-0,002424618736383442265795207
GPX,-0,6300,1,4300,0,0759782608695652173913043478
GRA,-2,4570,2,1657,0,1397202173913043478260869565
GRBK,-1,2100,0,2000,-0,0495434782608695652173913043
GRC,-1,3008,1,2116,-0,0025728260869565217391304348
GRIF,-0,7074,1,0515,0,0326402173913043478260869565
GRMN,-1,2959,1,2149,0,0515713043478260869565217391
GRPN,-0,7750,1,0350,-0,0259130434782608695652173913
GS,-4,2083,4,3205,-0,1028702173913043478260869565
GSBC,-0,8859,1,4645,0,0247265217391304347826086957
GT,-1,4233,0,8672,-0,0059569565217391304347826087
GTLS,-13,1000,6,6600,-0,6095
GTN,-0,5700,1,1100,0,0859130434782608695652173913
GTS,-0,4900,0,7000,-0,0165217391304347826086956522
GTT,-0,4700,0,4500,0,0139565217391304347826086957
GTXI,-2,3000,3,3000,-0,095869565217391304347826087
GTY,-0,4448,0,6643,-0,0059036956521739130434782609
GVA,-2,2076,1,0378,-0,0149793478260869565217391304
GWR,-1,7500,2,3300,0,1191739130434782608695652174
GWRE,-2,0900,1,2900,-0,0056956521739130434782608696
GWW,-7,6557,4,1893,-0,1001263043478260869565217391
H,-1,2927,1,4518,0,0644223913043478260869565217
HA,-0,4740,0,2666,0,0190223913043478260869565217
HAE,-1,1600,0,8300,-0,0103913043478260869565217391
HAFC,-0,3917,0,5608,0,0362260869565217391304347826
HAIN,-2,1150,1,4400,0,0545869565217391304347826087
HAL,-1,6750,1,3326,0,1248406521739130434782608696
HALL,-0,3100,0,2300,0,0057717391304347826086956522
HALO,-0,7100,2,0300,0,0955652173913043478260869565
HAS,-1,4913,2,1721,0,1174547826086956521739130435
HASI,-0,4504,0,2879,0,0058886956521739130434782609
HAYN,-1,0212,1,2631,0,1212073913043478260869565217
HBAN,-0,2020,0,2734,0,0077252173913043478260869565
HBCP,-0,3024,0,5670,0,0333697826086956521739130435
HBI,-0,4738,0,9692,0,0272976086956521739130434783
HBIO,-1,1300,0,3000,-0,0286086956521739130434782609
HBMD,-0,5210,9,0700,0,4477511961722488038277511962
HBNC,-0,2524,0,3270,-0,0070978260869565217391304348
HCA,-1,2779,1,8326,0,0995526086956521739130434783
HCC,-0,2826,0,4679,0,0289619565217391304347826087
HCCI,-0,4800,0,7700,0,0407173913043478260869565217
HCI,-1,9609,2,1151,0,1735136956521739130434782609
HCKT,-0,7670,0,3378,-0,0127891304347826086956521739
HCP,-1,4753,1,6569,-0,0400456521739130434782608696
HCSG,-0,7141,0,7684,0,022699565217391304347826087
HD,-1,3575,1,5283,0,0386730434782608695652173913
HDS,-0,8400,0,7920,-0,0658478260869565217391304348
HE,-0,4882,0,5045,0,0388810869565217391304347826
HEAR,-3,8400,4,4400,0,2096521739130434782608695652
HEES,-1,0781,3,0219,0,054635434782608695652173913
HEI,-1,0507,0,9807,0,0047539130434782608695652174
HELE,-1,0400,1,3900,0,0953260869565217391304347826
HES,-2,9171,2,0732,0,0553417391304347826086956522
HF,-0,6931,0,7235,0,0295032608695652173913043478
HFC,-2,3902,1,9441,0,04897
HFWA,-0,4530,0,5401,0,0129706521739130434782608696
HHC,-4,0400,4,2100,0,067130434782608695652173913
HI,-0,4081,0,7718,0,0344782608695652173913043478
HIBB,-1,2000,1,7200,0,1857391304347826086956521739
HIFS,-2,2496,2,5950,0,0908984782608695652173913043
HIG,-0,8202,1,2942,0,0616341304347826086956521739
HII,-1,2246,2,9391,0,2096386956521739130434782609
HIIQ,-1,0100,1,2900,0,0096956521739130434782608696
HIW,-0,6830,1,0767,0,0120732608695652173913043478
HK,-69,6075,64,5143,-0,4834923913043478260869565217
HL,-0,2069,0,2857,-0,0018676086956521739130434783
HLF,-2,3976,1,5208,-0,072634565217391304347826087
HLIT,-0,3100,0,1700,-0,0036086956521739130434782609
HLX,-0,8100,1,0300,-0,0956521739130434782608695652
HMN,-1,5517,0,6762,0,0126510869565217391304347826
HMST,-0,6028,0,5367,0,010634565217391304347826087
HMSY,-1,7700,4,2100,-0,0705
HMTV,-0,5600,0,5480,-0,0480652173913043478260869565
HNI,-0,8423,2,3602,0,0885378260869565217391304348
HNRG,-0,2251,0,2149,-0,0045056521739130434782608696
HOFT,-0,6417,0,7242,0,0330630434782608695652173913
HOG,-1,1481,1,2282,0,0372058695652173913043478261
